,SCENIC__FAP__ATF3,SCENIC__FAP__CEBPB,SCENIC__FAP__EGR1,SCENIC__FAP__FOS,SCENIC__FAP__FOSL2,SCENIC__FAP__IRF1,SCENIC__FAP__JUNB,SCENIC__FAP__KLF10,SCENIC__MuSC__ATF3,SCENIC__MuSC__CEBPB,SCENIC__MuSC__EGR1,SCENIC__MuSC__FOS,SCENIC__MuSC__FOSL2,SCENIC__MuSC__IRF1,SCENIC__MuSC__JUNB,SCENIC__MuSC__KLF10,SCENIC__Vascular__ATF3,SCENIC__Vascular__CEBPB,SCENIC__Vascular__EGR1,SCENIC__Vascular__FOS,SCENIC__Vascular__FOSL2,SCENIC__Vascular__IRF1,SCENIC__Vascular__JUNB,SCENIC__Vascular__KLF10,CollecTRI__ATF3,CollecTRI__CEBPB,CollecTRI__EGR1,CollecTRI__FOS,CollecTRI__FOSL2,CollecTRI__IRF1,CollecTRI__JUNB,CollecTRI__KLF10
GTEX-14753-0526-SM-5QGPR,-3.7628144672522827,4.814065752534384,5.282350672073877,9.518601340655687,0.5127037785388172,2.801862787061566,-0.29196055488314515,4.730802778982216,2.7740327702765746,6.595683955994537,8.726016145872954,4.507957070611667,2.6460628173577017,3.6761251310460046,-3.8213153861258666,2.71777175365518,-0.8698177204972891,4.379476285920603,-6.14508241230761,4.31249495208018,4.5501239614216145,2.481868265677446,3.0337142802848733,1.7584901743099557,3.460618343888391,11.823813240398605,8.709361917833974,6.160470969072023,-1.9810960766827372,1.7905022859709163,3.89248810578261,2.8414958210769066
GTEX-1477Z-1626-SM-5SIA8,-3.1161490998078794,4.6911948402533845,4.1868802091035775,10.88292478955654,0.7061681609993204,2.812338049276853,-0.334544650645391,5.076826640505999,3.377809089686386,6.870275545722504,8.46523891480825,4.8678744780671135,2.4664252423825546,3.918009168789901,-3.743297196942272,2.4074228845938395,-0.6601840510079183,4.483310699437566,-6.674190621457463,3.7425070346429563,4.84801697935948,2.8273843694610945,3.688768906008378,1.5016445043760525,3.3984275901164946,12.426591782564659,8.832032922291235,6.510452808820853,-1.082291632380475,3.0213146541882154,3.3571656058158306,3.4164550001072596
GTEX-147F3-0226-SM-5NQBV,-3.4966903609139273,5.713382065832033,5.0345869644365635,10.698565562145394,0.8614387128551786,3.0984605207888065,-1.3538779373122847,5.497093673916382,2.8076700191192647,6.852047658182172,9.474639374970481,3.6263044515154825,2.629963676317559,3.479634813175758,-3.3651219396528416,2.3238779793540725,-0.9103068692335771,3.8651283782210455,-6.836461900439765,4.264481988347772,4.251264240691887,2.910120489275076,2.8923768058296906,2.031572360510583,3.4430491025524184,12.322327189310997,9.563728944866543,6.568296496351233,-1.6326966410692114,2.280781966216016,4.034840960700245,2.7659311282509695
GTEX-147F4-0326-SM-5TDCK,-3.4946636440231083,4.337190995618064,5.115767760280945,10.636774030907086,0.8945402581731592,1.9583662934630415,0.668937838848362,5.107548496671176,2.354668848257168,5.725600334758802,8.58148923373737,4.160914541322932,2.6286744929390777,3.1803413074241673,-5.19431199460637,3.1508434990850067,-0.9613951642984843,4.240755403246528,-6.850563995744266,4.205509843202283,4.3444174579914,3.173862924542341,2.604447875902365,1.3195924575908908,4.650863268620671,11.251688316008735,8.417119604153589,6.0608624350968885,-1.6913098002039106,2.1954473238991485,3.619150205216326,3.379362134153026
GTEX-147GR-0126-SM-62LER,-3.426345349984918,3.1582980605890936,4.18655641083574,10.108761085895718,0.6578119121736711,1.6602106320946795,2.2219692369234845,3.3967033188711695,2.1130435840031287,6.208734852418274,9.994273870007307,3.877330936186008,2.5003501640256256,2.7719651799435288,-6.609986327249274,2.7322593367447476,-0.7565029899161857,4.2009163439605475,-6.352555934334931,4.2618054315992655,3.0937019204551386,2.3581718228992394,2.140198735890637,1.1098571519101066,4.13041370649454,10.02640790093528,7.3628078285767,5.045558110559464,-1.2177531528855008,3.7453468931138394,3.1225195451136436,2.6135595141935615
GTEX-147JS-0526-SM-5TDD3,-3.021132288959262,4.019758591020183,5.210232182579421,11.304629323927516,1.0815784852979202,2.5253117306100705,1.296298507726012,4.7027875119800475,2.7420221592415057,6.109698857976997,8.859527516949665,4.3691208362609855,2.6207694146901273,3.6167300883720657,-4.854333197048036,3.1106813947511576,-0.5836941783516268,4.563406457450218,-6.7201917354035325,4.101384714026021,4.271224708047067,2.933878082042874,2.913836469474786,1.7228338931178142,4.428898250240232,11.428321318063624,9.995448456224652,6.177226060700595,-1.5599595245350961,2.801217259507161,4.068758417425607,3.036159702172632
GTEX-148VJ-0326-SM-5QGQE,-3.739635071012365,5.316313180322536,5.28257005607576,10.775928171956213,0.836905265725777,2.855129765405665,-1.0105143606891775,5.374922332860973,2.72117964587451,7.07808840952422,9.2354088280954,4.836050310902722,2.657486367424178,4.191516332337146,-3.477428334526864,2.648224261148891,-0.7576105349398066,4.3369688806737825,-6.530071212035826,4.310391571137704,4.952999088892008,2.5780007348249336,3.1529785078629478,1.5411767402957874,3.6428195964493018,12.804209532707539,9.495864133902657,7.149060587813063,-1.8026315817009837,2.919301305609344,4.204749970393263,2.9265209184296386
GTEX-1497J-2626-SM-5SI9K,-3.2594083800157123,5.207618185564224,4.044895418147441,9.625982417255727,1.0833013873288473,2.9756375977676197,-0.2664665466194028,4.895783646906943,2.9287287983281187,6.702200352933727,7.943479558727841,4.158637861164041,2.918869587984678,3.4810110667472043,-2.611898110819373,2.318488688064224,-0.8449857163045453,4.299128452161828,-6.546269138604369,3.3771213975841428,4.604313442733988,3.035675492787731,2.9283426604174068,2.06144367441562,3.7273081569578026,12.408455015655274,8.444168451267148,5.816738334049555,-1.7333130891526762,2.465957686500924,3.7166169111821383,2.897223463450701
GTEX-14A5H-0326-SM-5RQIB,-3.6234152342786388,5.597879906035246,3.8474212201739126,9.832706433303926,0.1499411722883591,3.3264781959486944,0.8647332666709783,6.052169012709145,2.2380873926972864,6.615695603347292,9.332282910824892,5.292468342360685,2.389891209478638,4.608661170630388,-3.0436306023755764,2.9341909851766377,-0.563698057854547,5.257919759437788,-5.00445341944262,2.959850189141595,5.7730047363124495,3.5657909539780563,4.76325404909792,1.180680368149063,4.423964776781035,14.427593637404335,9.96758084150926,8.145590234956531,-1.1434190517883758,4.99904842111259,4.184074610786324,3.708382212288123
GTEX-14A5I-0326-SM-5NQ9J,-3.53123454956864,5.721050666022026,4.377449993129348,10.116440115584503,0.9306594677923221,2.9733762327370785,-0.1943626966734017,5.413202184410823,3.2539847597456495,6.921428651574922,8.379040490034606,4.46944066714309,2.577653949451967,3.982250579639822,-3.2193241369655947,2.371768606730918,-0.8743553518473143,4.270585293164405,-5.902836068781347,4.070386993589615,5.452963133984682,3.105229301575749,3.060642881600925,1.8153338758511575,3.6498641784573214,12.035096688834782,8.841542730700054,6.726998723848327,-1.7895479639389889,2.501424405732414,3.26199640655726,3.0718223228742745
GTEX-14A6H-5019-SM-793DH,-3.448529857122205,5.120953854958987,4.355884066601719,11.67246217899436,0.7561901126314508,3.439556521620364,-0.4313461094279566,5.072160727402106,2.9951463446938686,5.812907529590678,7.550555649147858,3.845618433723678,2.6653548010540176,3.9449146435438784,-3.170609848087226,2.6736433950383485,-0.4570011528996022,4.163813255009835,-7.2011259939777075,3.6519035732374503,4.886882374148386,3.4676033232572667,3.945534218961054,1.6940047601878196,4.178778956235582,11.771995401650727,9.285256894726794,6.925404643737759,-1.2774735516410127,3.865715934993219,2.96633456605002,2.9735935119787946
GTEX-14ABY-0126-SM-62LDI,-3.458338198581906,3.0515850075669184,5.520994531002016,11.62441409848057,0.8417317147255479,2.6362218562804465,0.9225437514358225,4.0700028514934266,2.593272156076125,5.154032501974343,9.290628852697123,3.2008019433410104,2.6590294356233777,2.6022830068293827,-5.6127074356039754,2.6382204887147136,-0.7909141425038632,3.8067220211057387,-8.444089453783551,4.128658698193122,3.7848840967627737,2.8517598992164834,1.9594518515560204,1.5340358039375743,4.1639309840828025,10.082739274915685,8.798694230651,5.312935447638135,-1.574758116324657,3.037983681719226,3.1243279330684515,2.0773941131861657
GTEX-14AS3-2126-SM-5S2MK,-3.0502039283914115,4.051995269896365,4.175635147963852,10.163970441382471,0.7530096493140416,2.9802770308078466,1.272021714722423,4.1268858346840975,2.6312585803200603,5.987690041218972,8.31683922867075,3.4960298587292113,2.736809334547715,3.30364555577013,-4.705964293394037,2.4677519854273458,-0.67894399728638,4.243982249533649,-6.756683484151892,3.403679259077937,3.9119375161186207,3.0625140695518245,2.737224926938029,2.0852088897031065,3.654276264848783,10.453044539653831,8.473326998669018,4.8902248489695985,-1.2177746968393564,2.7502663097864177,3.1453229937913183,2.0719220383355244
GTEX-14ASI-0526-SM-5QGQP,-3.724504280691916,4.78198589877434,5.397545029755241,12.429462580394032,1.2545491184508586,3.433564514322468,-1.0468186107881972,5.298810366919046,3.1603736999899668,5.031450302597801,8.353560506061653,3.952634720605991,2.5271424972375884,3.908956426291228,-2.834989013483907,3.3312771715043588,-0.5379672106488648,4.659176618945791,-7.102759094905005,4.245919494542487,4.779209459897354,3.174397618521829,3.3788816498392777,1.5172021650021614,4.316463313894597,13.057185516465413,10.938663540171733,7.919108376048962,-1.2755315911064906,3.763339654296067,3.7157582079327574,2.8268440115975344
GTEX-14BIL-0326-SM-5SI9Q,-3.6184989232078313,4.267712924543618,5.390376500343548,10.614212504115335,0.6333930464005014,2.692526204881166,0.28014964135419507,4.680077827455732,2.7699364726929177,6.440551783267628,8.88625710265042,4.371210197228933,2.835448540375941,3.3138256223901292,-4.450820597861169,2.9828574942061383,-0.6901728068621168,4.566650838956952,-6.758399834368408,4.501292810657929,4.181621697975257,2.4876856322039753,2.3460335288389964,1.7900213506493674,3.711083089139437,11.647577268491458,8.76753804570904,5.9404040474785,-1.7569658114162612,2.7948079816740665,3.9638266468216488,3.1261410346514213
GTEX-14BIM-0326-SM-5SI9B,-3.8279298184201767,5.5746012986456615,4.979369920853363,10.47391886295139,0.7382012435203513,2.929110890161272,-0.5408873376018827,4.6554263969828575,2.92124194009621,7.144184757959444,8.61794653319683,4.349253837806624,2.6625321524046655,3.912451943036988,-3.4580538269998646,2.419255354225513,-0.8517214630452812,4.311754305800226,-5.839574729457798,3.171693643576014,4.307755886743047,2.5222040565613844,2.7420576070946274,2.059571428318946,3.4862628434353717,12.772279655999965,8.933239895465166,5.9864245544935475,-1.296887105509727,2.8338547779908017,3.5513952089600442,2.6660254175846503
GTEX-14BMU-2026-SM-5S2W6,-3.0258758236802894,5.311805463682762,2.9487165607928225,9.56818798730632,0.9895656334989322,2.7805796022779212,1.5932367600034367,4.834385931786428,2.9571745037757347,7.168989886630487,8.299375097911975,4.547270165077836,2.95037143264041,3.604374930596302,-3.4430391514429943,2.303635115352721,-0.9526767294772922,4.744997587484653,-6.33963916665099,3.558445569160759,4.591665671679449,2.734775921835974,2.7212606773889916,2.3311889054071653,3.8950657824472814,11.318122662456556,8.588819198342987,5.420382119061413,-1.5759280963798814,2.1436623772630914,3.2474267922796867,2.1862204041993665
GTEX-14BMV-0326-SM-5RQHW,-3.4551440150004393,2.9073628441237007,4.952975595312458,10.807136483224689,0.7458929211880027,2.5554442537663804,1.3857287708865165,4.236750791072609,2.4715747602585942,4.367705614574175,9.536223439932273,3.5480321837415105,2.5638360942573266,2.4715376499160393,-5.846232492970782,2.660727438609478,-1.015995094892022,3.9297918113337076,-7.125307781728733,4.429071013830367,3.3019626054847584,2.6333923070439624,2.3550623912258173,1.5061318921920976,4.2232388452843,9.886089457016798,8.016312727532563,5.190541630999712,-2.0454874131916734,2.993352880741092,3.259736003088336,2.1045046561868093
GTEX-14C38-0426-SM-5TDDZ,-3.7914938425550395,6.409004488354522,4.729725173590041,8.365411739385355,0.3862262564710671,2.835635950902648,-0.022233351514954487,5.791152381735368,2.742136493421233,7.635443035412583,8.567593464864949,5.549602175375787,2.775514347552614,4.622889691096484,-2.2265469887286575,2.5045957828087086,-0.8338825601299645,5.049946653091055,-5.662401385391994,3.6546938395077087,6.280502420374178,3.6174533423522783,3.7752699020294918,2.1261934935122753,4.2049818198782996,13.356859356396244,9.380896719227486,7.303116006734275,-1.6053679408000066,2.9183939259025204,4.229910983018317,3.445686281322845
GTEX-14C39-2426-SM-5S2U5,-3.8465470448003964,5.08795427515754,4.281034209705178,10.14033234283879,0.5959136452345329,3.0328534394881506,-0.09712859989434813,5.62216459069208,2.6520439836070864,7.210263082485777,9.130709918292593,4.5171696220856,2.7732063429846945,3.591324323668033,-3.171714352551763,2.258267331158978,-0.7381956332460424,4.710210469051864,-6.2985907476514855,4.132853104136994,5.661413956249473,2.7238355076285687,3.600165415614093,1.4826503254179255,4.357877436883014,12.914195587987031,9.001110142330031,6.788847730267419,-1.8409785513754482,2.4964932707427465,3.8062742207604896,3.232468108417051
GTEX-14C5O-0626-SM-664N2,-3.564451457062734,4.641331956294393,5.262766119467588,10.433574966813454,0.7594043270729931,2.969028002340205,-0.15218818633819234,5.528330263933769,2.6087276491613145,6.965442618014559,8.302985950104711,5.110064926837531,2.8182337880042057,3.8721984473933238,-3.881922352484016,2.6123647480753607,-0.6481956213893085,4.551186044017054,-7.311601717147659,3.98629763652107,4.275030079027861,2.7576953776280217,2.798449403057365,2.317899445925447,3.4440090308237368,11.873490176631542,8.458698123950096,6.328724884373062,-1.6196088900339853,2.2162815966229865,3.822327376429693,2.7521258605269443
GTEX-14DAQ-0326-SM-664MR,-3.421262811477472,3.9050235867332894,5.11229626242298,10.775281422113675,1.1683954513364607,2.705138970048576,0.21915423692477426,4.390566665644995,2.692683761937181,6.054425640627358,8.397013578630064,4.1067413058332205,2.643770697281001,3.5026078255989836,-5.221983053393705,2.689356879492742,-0.8293544324319553,4.143181556845961,-6.945471555373981,4.342520180074125,4.35072227939856,3.0681957699877267,2.5342404942580483,1.6501611248811208,3.9321468544977045,10.472405879311411,8.376237864952122,5.715345404540437,-1.4859058570455346,3.058655954358477,2.914110798654693,2.2065625311737214
GTEX-14DAR-1826-SM-664N1,-3.4077654602643745,4.9307375174439985,4.106776542162097,10.039266858480596,0.8487218331317055,3.0055417060889007,-1.207705839565129,4.446372205858385,2.985753869565323,6.668919446455582,8.677446021942593,3.595971872210056,2.751471996117083,2.987735738740153,-3.5360019672884686,2.296843117254291,-0.828466654801848,4.17667901693828,-6.109852174088651,3.0550815862746354,4.1284979279978415,2.437679161633303,2.8331955649154086,1.8399103176967606,3.6111095270158993,11.436711623573103,8.555068633487954,5.274334502948425,-1.914873723512356,2.2401732870389996,3.6313251147673524,2.58349756159289
GTEX-14E1K-2326-SM-664MP,-3.026362958502776,4.45812588630423,4.169241699349555,9.964007361926887,0.7883548952460989,3.0342895062310813,0.8416487572561859,4.685830006253356,2.352979550024043,6.3044864975967485,9.047505041436327,4.435066833601927,2.848640600847683,3.060609646228404,-4.305263846253979,2.279022806904166,-0.8346980095060035,4.095777738361723,-6.898089603102544,3.538154320622359,3.593626517220841,2.6724058325294364,3.2551623672718066,2.0490647497790078,3.3806956408207305,11.2353611623558,8.783943974936621,5.704535441187258,-1.5744884447295298,2.038500897310701,3.998855632690162,2.5565477283335927
GTEX-14E6C-1526-SM-664ND,-3.7235959543013926,5.95885456621305,4.482297643911764,11.330029681384334,0.47278941672416364,3.483087661315645,-0.6905272848482923,5.944560090209772,3.3524672995051046,6.727769238336513,8.718010243438489,5.373832688076621,2.566892443326707,4.434512825306774,-3.0875075817007707,2.670540886103007,-0.8130862681524548,4.3021559746196525,-6.683204340163668,4.336965362571729,6.121746029101116,3.226481002811179,4.195247689728018,1.7706193038203981,4.166967014870783,13.264555770318967,10.112390682447247,7.947738220116474,-1.4229392011948037,4.041945415070056,4.530596476000689,3.159380980353416
GTEX-14E6D-0326-SM-62LDX,-3.49495581216065,3.362299795893502,5.958215620448259,10.941125297442339,0.6798617171835002,2.3637785138592653,1.1934561602653284,4.273763385597793,2.461555716881685,5.466315840432213,9.540595393813527,3.9350775779345404,2.755534556341208,3.1529114591436898,-5.124042376729328,3.484876647999375,-0.7668170187261704,4.294610434039379,-6.57563676359779,4.795611252382777,3.3172724396447837,2.8200597432319503,2.2737306725381465,1.5532412867898229,3.928737466693878,10.766245893859523,8.287068420645976,5.758331555761006,-1.6810297235666565,2.701815479584797,3.76501761634263,2.729355248588324
GTEX-14E6E-2026-SM-664N5,-3.699607544559225,5.339398793063776,5.304355277504726,9.202798846067347,0.8826834740461605,2.9403458320772673,-0.34184367286776496,4.903190274457274,2.9534742093784327,7.214896035888273,8.816719486337423,4.502643380163863,2.936364462596053,3.5854423324730407,-3.935792354891514,3.064216678615134,-0.8371153910967587,4.549172647635327,-6.422180286944463,4.0172851754311445,4.367700306231165,2.6998973838404794,2.703231662034778,2.3211969527081737,3.6790695128304662,11.68332222164542,8.895070278806884,5.77276742957296,-1.5236071615315598,2.365406609252608,3.779002583398709,3.035934310455457
GTEX-14H4A-0926-SM-5ZZUU,-3.508561407772413,4.888333124418274,4.944008564462419,9.039780685790047,0.8624871693799806,2.8335923077007026,-0.14066813297339603,4.489306302245145,3.081595114416726,6.534602609415711,8.734270525192217,4.324950261748066,2.5286605275532996,3.277208714576122,-3.9843767693170853,2.4503384578666036,-0.7637066445184113,4.242032266373261,-6.13494057971192,2.97110845920594,4.510171310722253,2.3039124234542485,2.5625552295051146,1.8386781727141304,3.7420572143870414,10.645511681398188,8.26676922970723,5.104749393124947,-1.7076624067081456,1.8392196549762332,3.456661460683795,2.5010865661100534
